method,dim_embedding,m,std,modality,signal,pid
contrastive,128,"[0.         0.03738067 0.02274422 0.04642776 0.0593325  0.04916805
 0.05198916 0.0858419  0.09456307 0.10313212 0.10300556 0.11588462
 0.11733338 0.1270401  0.13996117 0.14238678 0.12906097 0.12233101
 0.11673816 0.10944175 0.1238276  0.13065752 0.1225125  0.1211462
 0.12175791 0.11723636 0.11853351 0.11251838 0.10071979 0.10436956
 0.09891192 0.0967695  0.10119054 0.10729665 0.1050181  0.10784604
 0.11055129 0.11150471 0.11634835 0.12088881 0.12190487 0.1202735
 0.11713782 0.12101598 0.1211542  0.11875573 0.11842759 0.11878063
 0.11892938 0.11475437 0.10765046 0.10269156 0.10027415 0.10234761
 0.09878712 0.10365668 0.09793911 0.10306631 0.10132888 0.10032809
 0.10297575 0.10103933 0.09674054 0.09554148 0.09490494 0.09503769
 0.09146402 0.09636009 0.09241395 0.09211039 0.09567152 0.09251393
 0.0930686  0.09598853 0.09599474 0.09347405 0.09345072 0.09687094
 0.0945983  0.09563023 0.09691098 0.09571704 0.0997527  0.10060888
 0.10313232 0.10826755 0.10855168 0.10601888 0.10636792 0.10486165
 0.10681152 0.10822128 0.11252045 0.11228312 0.11456104 0.11639669
 0.11571558 0.11771261 0.11302533 0.11421939 0.11257146]","[0.         0.15912354 0.23223201 0.25506003 0.30039603 0.31537307
 0.33536002 0.33939983 0.35260771 0.3525535  0.36105105 0.37124447
 0.39081565 0.4002872  0.40507544 0.42532537 0.42357985 0.43594196
 0.44322623 0.4471002  0.44815294 0.4486101  0.45255479 0.4650162
 0.46405933 0.46967979 0.47525484 0.48688574 0.491336   0.49688155
 0.50169852 0.50981775 0.50765511 0.51203582 0.5170697  0.51493357
 0.51518961 0.51868576 0.5214325  0.52081507 0.52217818 0.51870841
 0.52255945 0.51990861 0.51420548 0.50787377 0.51297806 0.51818804
 0.51716593 0.51720317 0.51995918 0.51981073 0.52546697 0.52085879
 0.52368801 0.52367261 0.53054814 0.5317365  0.5297834  0.53000775
 0.52424602 0.522072   0.52900309 0.52942697 0.52800097 0.52411897
 0.52775824 0.5285104  0.53112911 0.53207516 0.52903405 0.53205019
 0.53366369 0.53426057 0.5358191  0.53695261 0.53866941 0.53731735
 0.5400808  0.54060395 0.54022669 0.5439416  0.54279    0.54329805
 0.54324661 0.54039598 0.53912949 0.5391769  0.53793814 0.53683711
 0.53782644 0.53692461 0.53573081 0.53710944 0.53384907 0.53621106
 0.53517162 0.53467486 0.53664253 0.53784613 0.53879118]",auditory,searching,8
contrastive,128,"[0.         0.03695229 0.02776758 0.0440674  0.05621517 0.04781387
 0.05094329 0.07624515 0.0835621  0.09093329 0.0899038  0.10469332
 0.1043894  0.1146835  0.12868231 0.13603258 0.12500091 0.11744741
 0.1203466  0.11554202 0.12822241 0.13432745 0.12698134 0.12907605
 0.13345672 0.13055196 0.13229591 0.12956841 0.1195237  0.12151399
 0.11855305 0.11720448 0.1167472  0.12288468 0.11883984 0.12230239
 0.12275301 0.1248916  0.12904737 0.13574148 0.1406772  0.13975991
 0.14066485 0.14050474 0.14197628 0.13928425 0.14204474 0.14520627
 0.14398575 0.14266667 0.135184   0.13061719 0.12972795 0.13147938
 0.12901965 0.13328748 0.12923064 0.13184329 0.13109435 0.12904393
 0.13159843 0.12966551 0.12433131 0.12357482 0.12186079 0.12256684
 0.12045425 0.12268122 0.11936122 0.12156149 0.12244069 0.12159016
 0.12199607 0.12652191 0.12599869 0.12457762 0.12494009 0.12857938
 0.12650736 0.12808555 0.12812046 0.12828728 0.13195603 0.13403557
 0.13700837 0.14256788 0.14327223 0.1406695  0.13939243 0.13695106
 0.13654861 0.13757357 0.14029564 0.13949633 0.14144575 0.14445412
 0.14464159 0.14675964 0.14262644 0.14417271 0.14384882]","[0.         0.1501965  0.21752863 0.23530937 0.27711552 0.29037554
 0.31550244 0.31827214 0.3302748  0.32945006 0.33969499 0.34710019
 0.36638441 0.37321423 0.37782031 0.39381785 0.39054506 0.40216782
 0.40945713 0.41382225 0.41482329 0.41455264 0.41957161 0.42958541
 0.42662153 0.43147826 0.4359123  0.44505956 0.44999157 0.4535544
 0.45916725 0.46378289 0.4608029  0.46567955 0.47034866 0.46823642
 0.46822021 0.47092834 0.47340641 0.47257788 0.47415076 0.47168471
 0.47536542 0.47224168 0.46693675 0.46149106 0.466032   0.47093068
 0.46967903 0.46987104 0.47237925 0.47219785 0.47771986 0.47359697
 0.47621997 0.47624178 0.48266249 0.4830667  0.48175365 0.48158765
 0.47681424 0.47445789 0.48056665 0.48067535 0.47925679 0.47575764
 0.47877404 0.47904451 0.48187869 0.48298056 0.47966818 0.48257878
 0.48342552 0.48448522 0.48551027 0.48670732 0.48779344 0.48665589
 0.4887877  0.48954902 0.48874463 0.49203836 0.49081467 0.49180435
 0.49185837 0.4894261  0.48859638 0.48868523 0.48725631 0.48590664
 0.48618185 0.48516977 0.48382455 0.4851185  0.48225382 0.48466367
 0.48369437 0.48334618 0.48527755 0.48618042 0.48724353]",auditory,searching,5
contrastive,128,"[0.         0.03537364 0.0274422  0.04026266 0.04999731 0.04204241
 0.04474771 0.06571468 0.07155403 0.07579659 0.07426106 0.08566672
 0.08593745 0.0948113  0.10713313 0.11263513 0.10439731 0.09792119
 0.09985072 0.09634112 0.10776049 0.11284813 0.10512573 0.10687628
 0.11033144 0.10711895 0.10780866 0.10482798 0.0964184  0.09784089
 0.09459759 0.09389096 0.09377089 0.09955146 0.09553033 0.09770692
 0.09857922 0.09990306 0.10317439 0.1094344  0.1136014  0.11187486
 0.11182751 0.11149073 0.11145207 0.10893432 0.11181147 0.11405712
 0.11337334 0.11221882 0.10577289 0.10177469 0.1015159  0.10286426
 0.10123584 0.104535   0.10138324 0.10350145 0.10291419 0.10102744
 0.10291634 0.10077623 0.09551968 0.09496801 0.09367275 0.09452346
 0.09230224 0.09440018 0.09089727 0.09250068 0.09338744 0.09294751
 0.0934008  0.09799002 0.09782989 0.09688379 0.09694234 0.09929429
 0.09757729 0.09883172 0.09896772 0.09864999 0.10179161 0.10377819
 0.10664201 0.11158988 0.11203461 0.11007096 0.10899738 0.10690662
 0.10667298 0.1070544  0.10969472 0.10862533 0.11070819 0.11290127
 0.11285894 0.11434855 0.1108623  0.11228356 0.11171979]","[0.         0.1373848  0.1988157  0.21529512 0.25356331 0.265774
 0.28871185 0.29194764 0.30308719 0.30310656 0.31238805 0.32002619
 0.3374185  0.34408599 0.34868318 0.36362812 0.35994899 0.3701444
 0.37698873 0.38067598 0.38196584 0.38200429 0.38665031 0.3957029
 0.39331862 0.39786726 0.40218469 0.41050555 0.41449647 0.4179327
 0.42315954 0.42708051 0.42434459 0.42889571 0.43307604 0.43148801
 0.43140018 0.43406433 0.4364646  0.43592557 0.4376422  0.43572459
 0.43945261 0.43667282 0.43235721 0.42737995 0.43134429 0.43604728
 0.4346666  0.4348194  0.43673656 0.43644385 0.44120011 0.4376428
 0.43970256 0.43998472 0.44549393 0.44597943 0.44466573 0.44436139
 0.4402527  0.43815605 0.44360945 0.44361394 0.44222595 0.43904189
 0.44184132 0.4421446  0.44475597 0.44589851 0.44290653 0.44538555
 0.44609219 0.44704679 0.447872   0.44884814 0.44991768 0.44926247
 0.45111095 0.45187426 0.45109656 0.45420782 0.45334847 0.4542671
 0.45435967 0.45236942 0.45175721 0.45161209 0.45028781 0.44893823
 0.44913108 0.44841548 0.44725037 0.44850347 0.44587081 0.4483355
 0.44752852 0.44745547 0.44894799 0.4498124  0.45083591]",auditory,has_information,35
contrastive,128,"[0.         0.04127956 0.02458767 0.02434041 0.02586675 0.017297
 0.01633919 0.03534656 0.04208405 0.05346722 0.05335874 0.0624311
 0.05195645 0.05459527 0.07056692 0.06456921 0.05719855 0.05152688
 0.05278044 0.04695867 0.05271153 0.05379158 0.04088794 0.04004954
 0.04420712 0.04026283 0.03584679 0.03079933 0.02641088 0.02479592
 0.02342951 0.01950649 0.01720462 0.02188487 0.01627674 0.01644724
 0.01642376 0.01686878 0.01985117 0.02710445 0.0294357  0.02776887
 0.02607187 0.02818163 0.02912412 0.0262403  0.02784839 0.02830549
 0.0260557  0.02551259 0.0193991  0.01481301 0.01628307 0.01649407
 0.01724008 0.02077371 0.0166702  0.01617358 0.01610139 0.01429482
 0.01549874 0.01333668 0.00902933 0.00901893 0.00838353 0.0072436
 0.00593308 0.00613778 0.00218574 0.00352572 0.00324174 0.00227367
 0.00254903 0.00510996 0.00651883 0.00621507 0.00654715 0.00787415
 0.00659166 0.00811436 0.00816068 0.006701   0.01085736 0.01143142
 0.01444418 0.01905155 0.01929978 0.01671251 0.0149113  0.0132494
 0.01262458 0.01284253 0.0156284  0.01496638 0.01665123 0.01809171
 0.01771818 0.0185634  0.0155654  0.01641557 0.0162463 ]","[0.         0.13775345 0.20586338 0.2284039  0.26338378 0.27378703
 0.29313087 0.29963031 0.31097656 0.30463787 0.311974   0.32191468
 0.34236304 0.34923694 0.34986473 0.37055761 0.36613008 0.37377277
 0.37919291 0.38221538 0.3862908  0.39061378 0.40089343 0.41021669
 0.40865144 0.41301937 0.41835953 0.42685966 0.42722022 0.43353935
 0.43609773 0.44310909 0.44385813 0.44870093 0.45181128 0.45086795
 0.45160855 0.45433699 0.45662301 0.45574275 0.45923228 0.45742378
 0.46251363 0.45849038 0.45458218 0.45161318 0.45517293 0.46044182
 0.46066378 0.45997263 0.46196927 0.46124168 0.46320472 0.4613502
 0.46149948 0.46144585 0.46629516 0.46890812 0.46808962 0.46821328
 0.4656143  0.46374057 0.46677811 0.46612549 0.46420683 0.46240548
 0.4637716  0.46618769 0.46877156 0.46975282 0.46846653 0.47125154
 0.47248483 0.47515209 0.4745821  0.47475503 0.4755357  0.4762314
 0.47745389 0.47747217 0.47630702 0.4798333  0.47787455 0.47967826
 0.47960883 0.47845564 0.47848523 0.47883088 0.47854638 0.4770931
 0.47738826 0.47713188 0.47583613 0.47635742 0.47476318 0.47759302
 0.47735982 0.47795892 0.47855997 0.47966956 0.47999085]",auditory,idle,41
contrastive,128,"[ 0.          0.03420201  0.01407661  0.01131871  0.0154211   0.0087719
  0.00730357  0.0227716   0.02759492  0.038161    0.03932784  0.04604602
  0.03635424  0.03840243  0.05261198  0.04637166  0.04194379  0.03761595
  0.03619532  0.02978176  0.03513285  0.03579531  0.0249014   0.02420158
  0.02624815  0.02305856  0.01923946  0.0140081   0.00933583  0.00894653
  0.00924729  0.00568459  0.00396537  0.00704181  0.00354701  0.00488632
  0.00521257  0.0051878   0.00750462  0.01397348  0.01678783  0.01481212
  0.01306959  0.01358443  0.01323883  0.01109572  0.0119589   0.01265576
  0.01119864  0.01031588  0.00548039  0.00183553  0.00275246  0.00169175
  0.00089365  0.00412536  0.000209   -0.00061884 -0.00091145 -0.00295333
 -0.00167004 -0.00401993 -0.00750669 -0.00743638 -0.00770751 -0.00822914
 -0.00918843 -0.00891815 -0.01282581 -0.01155313 -0.0123994  -0.01315443
 -0.01292868 -0.01050335 -0.00857241 -0.00914326 -0.00879115 -0.00711769
 -0.00847328 -0.00714152 -0.00755731 -0.00880128 -0.00491413 -0.00419998
 -0.00140119  0.00242914  0.00266269  0.00075792 -0.00049098 -0.00222738
 -0.00263721 -0.00220684  0.00056587 -0.00038026  0.00109815  0.0022694
  0.00196223  0.00280503  0.0002573   0.00104046  0.00066439]","[0.         0.13320313 0.20029413 0.22278627 0.25527635 0.2667313
 0.28364363 0.29226485 0.30265327 0.29722705 0.30157106 0.31161035
 0.32877985 0.33573339 0.33681247 0.35599294 0.35071004 0.35770519
 0.36234383 0.36482468 0.36863279 0.37300332 0.38205201 0.39036529
 0.38988017 0.39349806 0.39809131 0.40588646 0.4065704  0.41162095
 0.41317659 0.41890662 0.41948563 0.42425921 0.42629258 0.42511463
 0.42555286 0.4279798  0.43035183 0.42945344 0.43280001 0.43105046
 0.43571097 0.43220852 0.42879351 0.42601666 0.42930584 0.43416986
 0.43431596 0.43367203 0.43538531 0.43465691 0.43632859 0.43471267
 0.4350391  0.43516217 0.43964308 0.44212937 0.44147872 0.44166188
 0.43936715 0.43755014 0.43998204 0.43931655 0.43733097 0.43555211
 0.43662096 0.43874948 0.44119456 0.44208532 0.44099817 0.44349522
 0.44462984 0.44711809 0.44649806 0.44665282 0.44743817 0.44799829
 0.44912646 0.44917613 0.44815736 0.45137241 0.44967448 0.45131596
 0.45126761 0.45038263 0.45035595 0.45050737 0.45014083 0.44872817
 0.44895096 0.4486945  0.44746909 0.44802007 0.44663844 0.44927138
 0.44904061 0.44956973 0.44997071 0.45100032 0.4513078 ]",auditory,idle,17
contrastive,128,"[ 0.          0.03457252  0.01580524  0.01039751  0.01505049  0.00677418
  0.00693806  0.01870721  0.02396135  0.02536997  0.02336923  0.02644933
  0.01413898  0.01381553  0.02195162  0.01893325  0.01003919  0.00337026
 -0.00019385 -0.0060744   0.00060822  0.00276587 -0.00541418 -0.00384586
 -0.00309749 -0.00624115 -0.01146337 -0.01838104 -0.02231795 -0.02417336
 -0.02414971 -0.02868603 -0.03265421 -0.03409755 -0.03680796 -0.03694678
 -0.0379881  -0.03892538 -0.03751195 -0.03375834 -0.03226725 -0.03482872
 -0.03790538 -0.03577235 -0.03750861 -0.0406485  -0.0404948  -0.03919726
 -0.04017483 -0.04173635 -0.04612491 -0.04938302 -0.0485354  -0.05279782
 -0.05369726 -0.05086017 -0.05401457 -0.05591474 -0.05796623 -0.06047722
 -0.06015969 -0.06391435 -0.06727333 -0.06850412 -0.06823641 -0.06868437
 -0.06899675 -0.07069108 -0.07481404 -0.07372331 -0.07551539 -0.07832039
 -0.07815692 -0.0745194  -0.07210761 -0.0733103  -0.07228381 -0.07062326
 -0.07201204 -0.0706551  -0.07141307 -0.07318095 -0.07021862 -0.06918403
 -0.06639427 -0.06301219 -0.06281717 -0.06444028 -0.06452498 -0.0663635
 -0.06655462 -0.06710828 -0.06468229 -0.0663957  -0.06582431 -0.06474413
 -0.0649789  -0.06535273 -0.06738136 -0.06675774 -0.06672059]","[0.         0.13845131 0.20356282 0.22739738 0.26126724 0.27323007
 0.28707648 0.29542024 0.30644064 0.30251701 0.30742589 0.31625438
 0.33289412 0.33947789 0.34325358 0.35747317 0.35249355 0.35952106
 0.36636578 0.3679491  0.37057268 0.37209617 0.38063762 0.38869864
 0.38944182 0.39164169 0.39625602 0.403047   0.4039452  0.40951086
 0.4098004  0.41492212 0.41643313 0.42250875 0.42453131 0.42588129
 0.42646485 0.42976691 0.4332158  0.43457085 0.43803486 0.43658911
 0.44167733 0.43852517 0.43609254 0.43519737 0.43859661 0.44356292
 0.44303286 0.44250691 0.44419286 0.44255322 0.44380724 0.4441928
 0.44416023 0.44379668 0.44676473 0.44980221 0.45075044 0.45136576
 0.45000837 0.44936954 0.45139587 0.45158669 0.44941921 0.447559
 0.44767285 0.45121668 0.45329617 0.45423946 0.45417467 0.45836291
 0.45958568 0.46063218 0.45946002 0.46033712 0.46047664 0.46094786
 0.46191744 0.4621145  0.46168934 0.46467862 0.46418955 0.46589665
 0.46595524 0.46540625 0.46537681 0.46513637 0.46375027 0.46251488
 0.4623294  0.46299486 0.46230366 0.46360407 0.46322205 0.46540446
 0.46497112 0.46670035 0.46648794 0.46749014 0.46739442]",auditory,idle,26
contrastive,128,"[0.         0.03993688 0.03143061 0.03057634 0.04090776 0.03941765
 0.04459996 0.06345807 0.07303282 0.07649744 0.0777919  0.08238547
 0.0732098  0.07615154 0.08614437 0.08428566 0.07675357 0.07112786
 0.06929596 0.0649536  0.07199996 0.07413611 0.06785612 0.07101855
 0.0723436  0.06979448 0.06560053 0.05985565 0.056833   0.05536651
 0.05657516 0.05280753 0.04934536 0.04838338 0.04595587 0.04626584
 0.04582419 0.04535292 0.04666647 0.05069463 0.05249848 0.05053602
 0.04797386 0.05002185 0.04845121 0.0459937  0.04626853 0.04762144
 0.0468133  0.0454118  0.04139828 0.03851964 0.03953081 0.03579265
 0.03525754 0.03785807 0.03513561 0.03364676 0.03194904 0.02981958
 0.0301838  0.0268815  0.02397508 0.02290554 0.02313205 0.02267832
 0.0225242  0.02106266 0.01739706 0.01840117 0.01689135 0.01439859
 0.01452748 0.01783155 0.02000894 0.01896278 0.01994488 0.02148585
 0.02015057 0.02138829 0.0207591  0.01920446 0.02192241 0.02284648
 0.02545306 0.02844614 0.02858492 0.0271368  0.02705943 0.02548113
 0.02537365 0.02488328 0.02710855 0.02562039 0.02610275 0.02708038
 0.02690193 0.02658886 0.02471515 0.02533264 0.02538213]","[0.         0.13813747 0.20570948 0.23211236 0.26702361 0.28334277
 0.30170024 0.31620591 0.33177828 0.33114648 0.33757965 0.34609759
 0.3641363  0.37404678 0.37973437 0.39319637 0.39127514 0.39845058
 0.40656214 0.40995995 0.41260283 0.41384065 0.42357751 0.43217887
 0.43370624 0.43648652 0.44180671 0.44910045 0.45124098 0.45638076
 0.45827966 0.46357646 0.46559861 0.47122911 0.47330765 0.47509552
 0.47648417 0.47986006 0.48248598 0.48397411 0.48726289 0.48702054
 0.49193443 0.48925031 0.48755619 0.48791858 0.49084211 0.4949286
 0.49477086 0.49460402 0.49655959 0.4958448  0.49710781 0.49825115
 0.49879988 0.4981277  0.50119403 0.50428308 0.50560976 0.50671139
 0.50569655 0.50591533 0.50826447 0.50867722 0.50687929 0.50538866
 0.50573765 0.50893995 0.5113388  0.51195075 0.51235732 0.51620763
 0.51713093 0.51743041 0.51611476 0.5170675  0.51710776 0.51729404
 0.51815778 0.51812393 0.51798807 0.52072901 0.51994646 0.52114285
 0.52089804 0.51983899 0.51972653 0.51980947 0.51870468 0.51812507
 0.51810897 0.5187448  0.51786863 0.51927276 0.51882381 0.52041553
 0.52015527 0.52164439 0.52172006 0.52251675 0.52245901]",auditory,has_information,23
contrastive,128,"[ 0.          0.03400268  0.02835896  0.02198784  0.02916712  0.02542616
  0.0265305   0.04170234  0.04643137  0.04834832  0.04806846  0.04756111
  0.03853336  0.0425639   0.05064237  0.04765277  0.03971835  0.03252157
  0.02918099  0.0255822   0.033663    0.03747186  0.03422378  0.03595097
  0.03712307  0.03484055  0.028191    0.02456222  0.01906394  0.01957889
  0.01987667  0.01231653  0.00793168  0.00920774  0.00807344  0.00699872
  0.00546492  0.00418971  0.00268159  0.00850685  0.00986959  0.00967387
  0.00643887  0.00922216  0.0079884   0.00534612  0.00600335  0.00536142
  0.00558255  0.00481534  0.00162723 -0.00269678 -0.00181711 -0.00539959
 -0.00642102 -0.00412994 -0.0078338  -0.00828247 -0.01106223 -0.01218497
 -0.01187431 -0.01340531 -0.01695987 -0.01707462 -0.01796806 -0.01828781
 -0.01849964 -0.01951826 -0.02388269 -0.02276911 -0.02407651 -0.02722252
 -0.02767106 -0.02539489 -0.02319786 -0.02338577 -0.02193687 -0.02024078
 -0.0211807  -0.01984112 -0.01996379 -0.02124797 -0.01807667 -0.01653486
 -0.01438187 -0.01097548 -0.01031359 -0.0112428  -0.01127993 -0.01272973
 -0.01367273 -0.01425344 -0.01177982 -0.01367773 -0.01256633 -0.01159257
 -0.01207833 -0.01245326 -0.01412571 -0.01350494 -0.01293199]","[0.         0.14731853 0.21685562 0.24401751 0.2791857  0.29735217
 0.31358854 0.33223534 0.34956633 0.35350797 0.35643283 0.36197114
 0.3747344  0.38396508 0.39415179 0.40348209 0.40282522 0.41006698
 0.41782941 0.42135474 0.42293201 0.42163899 0.42781012 0.43545693
 0.43732701 0.4402972  0.44652367 0.45298153 0.45688138 0.46010112
 0.46136702 0.46772661 0.4701025  0.47435799 0.47510961 0.4764308
 0.47771588 0.48187142 0.4869246  0.4880286  0.49153063 0.49054752
 0.49574605 0.49313979 0.49081119 0.49045371 0.49235073 0.49690856
 0.49641552 0.49650608 0.49771562 0.49708286 0.4975443  0.49867679
 0.49921854 0.49929464 0.50281701 0.504384   0.50579573 0.50618126
 0.50498351 0.50451728 0.50647385 0.50689365 0.50538102 0.5040595
 0.50330926 0.50646334 0.50891768 0.50943748 0.50859829 0.51235513
 0.51363429 0.51468543 0.51312037 0.51321696 0.51247175 0.51268614
 0.51331746 0.51320946 0.51251424 0.51462915 0.51381094 0.5141603
 0.51428413 0.51289498 0.51252142 0.51223927 0.5113363  0.51041962
 0.51064579 0.51143337 0.51042639 0.51193531 0.51083    0.51224246
 0.51226916 0.51367737 0.5133336  0.51390259 0.51360433]",auditory,has_item,14
contrastive,128,"[ 0.          0.02742936  0.01908811  0.00813652  0.01276632  0.0065536
  0.00615843  0.02073753  0.0267608   0.02627014  0.0256278   0.01813328
  0.01306506  0.01885631  0.02359492  0.02457391  0.01642262  0.00709518
  0.00318811 -0.0013908   0.00202148  0.0044316   0.00261867  0.00281921
  0.00356649 -0.00033724 -0.00493717 -0.00809545 -0.0134113  -0.01187915
 -0.00964374 -0.01313126 -0.01876552 -0.01748602 -0.01905845 -0.02331288
 -0.02591791 -0.02960423 -0.03201055 -0.02725218 -0.02657294 -0.02499325
 -0.02762755 -0.0248462  -0.02644939 -0.02947358 -0.02663081 -0.02788267
 -0.02635235 -0.02701929 -0.02836664 -0.03339606 -0.0320919  -0.0342344
 -0.03625657 -0.03340142 -0.03579276 -0.0365916  -0.03888563 -0.0384078
 -0.03808285 -0.0386323  -0.04217322 -0.04042217 -0.04210813 -0.04258783
 -0.04299973 -0.04455474 -0.04866003 -0.04827066 -0.04994822 -0.05220395
 -0.05211058 -0.04955587 -0.04709638 -0.04858153 -0.04808957 -0.04667543
 -0.04760623 -0.04634968 -0.04665086 -0.04659118 -0.04420915 -0.04354472
 -0.04037484 -0.03768514 -0.03817218 -0.03921256 -0.03862767 -0.04072458
 -0.04257256 -0.04426682 -0.04241557 -0.04398536 -0.0429687  -0.04164297
 -0.0432025  -0.04419277 -0.0448719  -0.04376859 -0.04382384]","[0.         0.15643109 0.2344636  0.26621005 0.30014547 0.32499767
 0.33927644 0.35912254 0.37592157 0.38227124 0.38377289 0.39331623
 0.4034427  0.41159073 0.41812337 0.42580033 0.42238476 0.42665303
 0.43153426 0.43492377 0.43705569 0.4367075  0.43975529 0.44549134
 0.44849167 0.45088288 0.45538778 0.46076267 0.46284649 0.46410973
 0.46610687 0.47133554 0.47310609 0.4752239  0.47499699 0.47764962
 0.48033283 0.48587204 0.49143278 0.49425137 0.49789881 0.49550113
 0.4992131  0.49738249 0.49603206 0.49522365 0.49503988 0.49882373
 0.49812922 0.49852634 0.49891786 0.49789778 0.49873317 0.49902293
 0.49915958 0.49914461 0.50131704 0.50264757 0.50361332 0.50361981
 0.50254044 0.50148234 0.50347315 0.50358089 0.50188615 0.50026471
 0.49979837 0.50256236 0.50420406 0.50369713 0.50218773 0.50519551
 0.50647816 0.50785094 0.50645484 0.50585793 0.5043375  0.50425722
 0.50514315 0.50502165 0.50461381 0.50570073 0.50484763 0.5054667
 0.50501327 0.50437709 0.504082   0.5042595  0.50279999 0.50188216
 0.5027405  0.5043598  0.50342161 0.50496711 0.50408013 0.5051199
 0.50560455 0.50704136 0.50615357 0.50663182 0.50649896]",auditory,has_item,38
contrastive,128,"[ 0.          0.02921727  0.02661775  0.01962457  0.02321815  0.0143299
  0.01630986  0.03770011  0.04177341  0.042133    0.03937324  0.03455841
  0.0333693   0.04290986  0.04662279  0.04611025  0.03856005  0.03161906
  0.0291705   0.02524572  0.02976188  0.03204132  0.0314253   0.02998246
  0.03145301  0.03010078  0.02888064  0.02860746  0.02234068  0.02335851
  0.02594621  0.02450308  0.02149397  0.02276051  0.02016049  0.01429211
  0.01174415  0.01034496  0.0067309   0.00901019  0.01170294  0.01367269
  0.01288152  0.01734829  0.01527585  0.0133989   0.01449929  0.01518926
  0.01745434  0.01720526  0.01393539  0.00965167  0.01208557  0.01038687
  0.00835014  0.01171956  0.00819603  0.00730372  0.0056205   0.00710004
  0.00758423  0.00721865  0.00320464  0.00484693  0.00307188  0.00275327
  0.00298455  0.00265927 -0.00201376 -0.00277805 -0.00429483 -0.0063011
 -0.00581717 -0.00338893  0.00112709 -0.0001292   0.00089304  0.00191225
  0.00067697  0.001507    0.00140639  0.0011593   0.00409018  0.00471085
  0.0087155   0.01100204  0.01026347  0.00867866  0.0088519   0.00755482
  0.00602465  0.0045656   0.00652083  0.00576589  0.00593107  0.00787829
  0.00702308  0.00619518  0.00597758  0.007606    0.00787527]","[0.         0.15537203 0.23699455 0.27059265 0.3003181  0.32281863
 0.33735328 0.36068965 0.37572584 0.38175506 0.38189849 0.39103023
 0.40179438 0.41248248 0.41697422 0.42374471 0.42177692 0.42842876
 0.43587729 0.43950046 0.44479868 0.44436935 0.44867126 0.45120389
 0.45252063 0.45726258 0.46242167 0.46795693 0.46893449 0.46836966
 0.47220416 0.47905736 0.48249245 0.48469455 0.48395189 0.48688764
 0.49008827 0.49528267 0.50034938 0.5015955  0.5066903  0.50420231
 0.50955197 0.50817018 0.50652151 0.50717722 0.50586177 0.50906478
 0.50900384 0.51032097 0.51017318 0.50984019 0.50986007 0.50947373
 0.50967211 0.51008929 0.51167523 0.51285955 0.51561064 0.51797791
 0.51622228 0.51535777 0.51732267 0.51728698 0.51605595 0.51458219
 0.51466306 0.51714287 0.51812893 0.51697319 0.51567354 0.51867837
 0.52083224 0.52273901 0.52222116 0.52154547 0.52068105 0.52075987
 0.5227459  0.52189417 0.52211111 0.52238205 0.52144122 0.5216853
 0.52205395 0.52087493 0.52014096 0.51913685 0.51795482 0.51809541
 0.51828361 0.51948227 0.51793065 0.51975583 0.51900451 0.52017405
 0.52105623 0.52253328 0.52151723 0.52213134 0.52247518]",auditory,has_item,32
