method,dim_embedding,m,std,modality,signal
contrastive,128,"[0.         0.04919048 0.04422171 0.06191327 0.06893373 0.05723877
 0.07632307 0.09348842 0.09646373 0.09904758 0.09605888 0.10192587
 0.10510289 0.10175592 0.09485644 0.09133111 0.09593099 0.10162064
 0.09759769 0.09768898 0.10041977 0.10542376 0.11316584 0.11376823
 0.12136176 0.12288332 0.12800764 0.13297204 0.14031635 0.14128886
 0.13606143 0.13348084 0.13530536 0.13404337 0.13544923 0.13894561
 0.13368981 0.13460303 0.12990654 0.1262157  0.12965139 0.12776007
 0.12567746 0.1213489  0.11914239 0.12399306 0.12620211 0.12149515
 0.12437152 0.12567692 0.12943234 0.12976968 0.12968881 0.13057754
 0.13102469 0.13071194 0.13227484 0.13623349 0.13586285 0.13599491
 0.1381093  0.13894795 0.13791781 0.13685223 0.13888969 0.14044036
 0.14156382 0.14003759 0.14046454 0.13856293 0.13909417 0.1373347
 0.13634975 0.13546383 0.13638822 0.13866717 0.13999804 0.13868205
 0.1397861  0.13950225 0.14064698 0.14264223 0.13933439 0.14211742
 0.14285312 0.14020956 0.138825   0.13835304 0.13898458 0.13736416
 0.13691749 0.13510648 0.13476332 0.1332986  0.13318235 0.13245147
 0.13077195 0.12972088 0.12876276 0.12726692 0.12639118]","[0.         0.35019433 0.38449329 0.3914559  0.39435647 0.3929914
 0.39687994 0.39019876 0.38242798 0.38700761 0.3954573  0.3841963
 0.37836815 0.38397738 0.38146863 0.38707115 0.38112933 0.37572347
 0.37167281 0.37059521 0.36805643 0.364851   0.36138873 0.35287692
 0.34747478 0.35087565 0.34270904 0.33843584 0.33964998 0.33671
 0.3326358  0.32941835 0.33414791 0.32978723 0.32935589 0.33088746
 0.33201011 0.32788289 0.32587516 0.32778683 0.3280672  0.32648346
 0.32530539 0.31886354 0.31753058 0.31668197 0.31596162 0.31533432
 0.31440621 0.31636582 0.31383994 0.3115598  0.31196388 0.30890147
 0.30998077 0.30595913 0.30328172 0.30311749 0.30338869 0.30227981
 0.30251697 0.29983733 0.2981425  0.2981966  0.2979742  0.29823946
 0.29699762 0.29440487 0.29403678 0.2891695  0.28791837 0.28655406
 0.28521239 0.28581575 0.28469973 0.28411894 0.28483668 0.28473844
 0.28440911 0.28173142 0.27953675 0.27935371 0.27690784 0.27434444
 0.2723381  0.27173169 0.26966346 0.26923735 0.26888336 0.26815318
 0.26966329 0.26761846 0.26618094 0.26663643 0.26718944 0.26533037
 0.26492292 0.26531228 0.26593608 0.26650099 0.26486   ]",visual,idle
contrastive,128,"[0.         0.0377496  0.03551328 0.05336618 0.0651571  0.05370121
 0.07174119 0.09050735 0.09172715 0.09597674 0.0903318  0.09834313
 0.09866323 0.09904002 0.09691538 0.09717555 0.09904145 0.10555785
 0.10260604 0.1030774  0.10689647 0.11392446 0.12325531 0.12178868
 0.12760753 0.13205671 0.13547949 0.13650857 0.14409832 0.14372385
 0.13821424 0.13772283 0.14302974 0.14084204 0.14400857 0.14705908
 0.14352078 0.14390805 0.1393722  0.13831967 0.142281   0.14016924
 0.13734446 0.13313284 0.1301504  0.13468388 0.13783646 0.13339457
 0.13532736 0.13625676 0.14012796 0.14088302 0.14179444 0.1430463
 0.14298967 0.142895   0.14399363 0.14752562 0.14658217 0.1465919
 0.14908644 0.14938226 0.148664   0.14756703 0.14953814 0.15050379
 0.1516479  0.15069331 0.15070369 0.14860008 0.14867998 0.14719118
 0.14544514 0.14542206 0.14599792 0.147676   0.14840693 0.14760912
 0.14813626 0.14782454 0.14819429 0.14974354 0.14770294 0.14878429
 0.14939821 0.14655384 0.14517952 0.14500147 0.14498307 0.1432995
 0.14302219 0.14181739 0.14197282 0.14056148 0.14072689 0.14009544
 0.13875136 0.13871013 0.13727791 0.1355038  0.13499748]","[0.         0.35568672 0.38979083 0.3917605  0.38975514 0.38981053
 0.39843811 0.38966331 0.38575773 0.39018205 0.39665933 0.38663013
 0.3833953  0.38343451 0.37826031 0.38074319 0.37305715 0.36693602
 0.36417192 0.36242289 0.35934785 0.35550872 0.35293584 0.34396909
 0.33820862 0.34037346 0.33284572 0.32856811 0.32950328 0.32808169
 0.32439533 0.31960591 0.32467294 0.3201669  0.31976027 0.31993805
 0.32109372 0.31839349 0.31629727 0.31744474 0.31764445 0.31621303
 0.31641479 0.31005125 0.30816343 0.30745377 0.30628284 0.30511995
 0.30376218 0.30571856 0.30335006 0.30153078 0.30220513 0.29923112
 0.30035477 0.29693155 0.29421657 0.29338326 0.29312547 0.29144178
 0.29193507 0.28988425 0.28852538 0.28858568 0.28860732 0.2880212
 0.28678478 0.28431897 0.28366764 0.27915323 0.27809821 0.27668883
 0.2748852  0.27561962 0.27406501 0.27346419 0.2743322  0.27442077
 0.27401256 0.27138387 0.26895532 0.26850749 0.26653117 0.26380001
 0.26180235 0.26122096 0.2592894  0.2585605  0.25797009 0.25709269
 0.25846314 0.25658477 0.25532111 0.25583573 0.25638751 0.25478114
 0.25438295 0.25493981 0.25541649 0.25585126 0.25419908]",visual,has_item
contrastive,128,"[0.         0.02671982 0.01671113 0.03905804 0.04815158 0.04193672
 0.05482841 0.06909594 0.07165806 0.08042377 0.07384627 0.0816505
 0.07859543 0.07923955 0.0804011  0.07980513 0.08436995 0.09078378
 0.08730777 0.08819298 0.08979081 0.09476737 0.10471372 0.10460861
 0.11240569 0.11534362 0.1180758  0.11940793 0.12559442 0.12553287
 0.12125892 0.1200909  0.12537408 0.12398182 0.12600518 0.12939679
 0.12555851 0.12699397 0.12194138 0.12134766 0.12398949 0.12277688
 0.11857248 0.11509345 0.11064157 0.11500814 0.11729293 0.11285862
 0.11476035 0.11625983 0.11981828 0.12081212 0.12233117 0.12406972
 0.12297782 0.12255374 0.12371922 0.12624553 0.12536461 0.12556282
 0.12755384 0.12848643 0.12778426 0.12628474 0.12790611 0.12832125
 0.12955283 0.1289733  0.12959249 0.12851544 0.1290176  0.12732992
 0.1262841  0.12632261 0.12679212 0.12835894 0.12911263 0.12782475
 0.12791682 0.1279054  0.1278113  0.12912644 0.12772532 0.12917339
 0.12942691 0.12668761 0.12583852 0.12571095 0.12578531 0.12407656
 0.12409328 0.1231986  0.12365928 0.12291932 0.12311059 0.12268485
 0.12132134 0.12116079 0.1197896  0.11860137 0.11818243]","[0.         0.36706164 0.39687606 0.39563313 0.39398055 0.39481768
 0.40491181 0.39879123 0.39735443 0.39765542 0.40337894 0.39255995
 0.39059527 0.38983476 0.38385297 0.38400442 0.37484147 0.36976965
 0.36561814 0.36581259 0.36085134 0.35920654 0.35430355 0.34323039
 0.33617042 0.33798657 0.33060713 0.32569649 0.327475   0.32590368
 0.32186072 0.31710225 0.32191447 0.31778911 0.31939779 0.31873183
 0.31919201 0.31538453 0.3141082  0.31518959 0.31543293 0.31294149
 0.31408398 0.30761263 0.30597464 0.30534092 0.30447211 0.30281461
 0.30180226 0.30312573 0.30115671 0.29932543 0.29916748 0.29512059
 0.29674796 0.2936822  0.29131693 0.29133708 0.29027752 0.28846649
 0.28923863 0.28667421 0.28533162 0.28552559 0.28576542 0.28553767
 0.28413962 0.281256   0.28008264 0.2750354  0.27352309 0.27239633
 0.27010664 0.27073137 0.26960623 0.269188   0.26992881 0.27035443
 0.27009781 0.26724404 0.26543641 0.26517269 0.26272918 0.25993245
 0.25855869 0.25784089 0.25566112 0.25496084 0.25437355 0.25363384
 0.25460187 0.25258943 0.25121969 0.25113315 0.25172025 0.25003572
 0.24962587 0.25011675 0.25060674 0.25049123 0.24885405]",visual,searching
contrastive,128,"[0.         0.0466021  0.04070616 0.0620698  0.07096835 0.07360106
 0.08277114 0.10202799 0.10595168 0.11523235 0.10942167 0.11638264
 0.11376871 0.1148829  0.11584345 0.11776342 0.12067607 0.12715462
 0.12340925 0.12556786 0.12658797 0.13224344 0.14094253 0.14123625
 0.14752918 0.15064709 0.15283892 0.15446132 0.16008031 0.15922525
 0.15479667 0.15439455 0.15919163 0.15773546 0.15969544 0.16262797
 0.15883931 0.1597002  0.15500882 0.15391975 0.1565483  0.15557103
 0.15175166 0.14898596 0.1448628  0.1491066  0.15167206 0.14724245
 0.14860011 0.14974421 0.15312255 0.15404919 0.15511761 0.15680031
 0.15646155 0.15581331 0.15685188 0.15938527 0.1584542  0.158917
 0.16057517 0.16119117 0.16038048 0.15845463 0.15997249 0.16055394
 0.16187932 0.16104629 0.16143492 0.16023648 0.16062986 0.15926644
 0.15805984 0.15811503 0.15844575 0.15964988 0.16016335 0.15864279
 0.15866771 0.15843488 0.15900728 0.15971882 0.15867594 0.15966252
 0.15968607 0.15677307 0.15596987 0.15587039 0.15607443 0.15446433
 0.15427958 0.15341969 0.15380698 0.15282637 0.152606   0.15250434
 0.15117325 0.15047282 0.14937604 0.14809475 0.14750759]","[0.         0.36690581 0.39863334 0.39648698 0.39672715 0.40520022
 0.41265418 0.408523   0.40308261 0.40450358 0.40805499 0.39825637
 0.3972942  0.39695138 0.38991035 0.39155894 0.38140532 0.3774899
 0.37287059 0.37389085 0.3688046  0.36774081 0.36233435 0.35280325
 0.34492706 0.34679028 0.33918558 0.33472968 0.33546075 0.33299938
 0.32955394 0.32597259 0.32950344 0.32568904 0.32694746 0.32576826
 0.32645558 0.32234207 0.32186742 0.32232412 0.32244249 0.32047652
 0.32172952 0.31676722 0.31582423 0.31475313 0.31423256 0.31263949
 0.31117659 0.31188154 0.30987981 0.30811232 0.30748484 0.3038908
 0.30613346 0.30326323 0.30096137 0.3009241  0.29988381 0.29857975
 0.29883802 0.29616423 0.29467485 0.29427074 0.29444301 0.29446587
 0.29334506 0.29053903 0.28922353 0.28457919 0.28298167 0.28228475
 0.28010609 0.28071083 0.27959899 0.27880446 0.27916196 0.27927485
 0.27892383 0.27606495 0.27515183 0.27410161 0.27229839 0.26922976
 0.26773523 0.26694065 0.26505508 0.26442656 0.2640198  0.26347141
 0.26409191 0.26227082 0.26092075 0.26052124 0.26061236 0.2594994
 0.25926061 0.2590961  0.25980447 0.25960342 0.25800993]",visual,has_item
contrastive,128,"[0.         0.05172866 0.05558013 0.08406218 0.09380537 0.0950157
 0.10773848 0.129215   0.13440908 0.14129087 0.13799324 0.14499256
 0.14398436 0.14496855 0.14591765 0.149359   0.15253268 0.15889289
 0.15369801 0.15718803 0.15758368 0.16374537 0.17226171 0.17357497
 0.17878229 0.18100677 0.18345103 0.18545217 0.18992371 0.18954656
 0.18546247 0.18527635 0.1894312  0.18764083 0.18983461 0.1923114
 0.18874822 0.18911224 0.18416335 0.18326682 0.18563408 0.18483542
 0.18119868 0.17820165 0.17419246 0.17824263 0.18069515 0.17686151
 0.17775083 0.17864301 0.18143822 0.18203149 0.18265701 0.18387548
 0.18358364 0.18319296 0.1836477  0.18537128 0.18412191 0.18409701
 0.18500523 0.18549682 0.1847799  0.18257304 0.1837342  0.18400467
 0.1848339  0.18438494 0.18463375 0.18301182 0.18332854 0.18195909
 0.18052623 0.18065284 0.18132921 0.18205476 0.18240535 0.18057876
 0.18003846 0.17969292 0.18045467 0.18054297 0.17966839 0.18088758
 0.18053484 0.17736853 0.1764556  0.17649397 0.17667163 0.17509999
 0.17467297 0.17355373 0.17395267 0.17277318 0.17221735 0.17177323
 0.17041051 0.16969611 0.16876324 0.16756154 0.16683488]","[0.         0.36694466 0.3937633  0.39298865 0.39503878 0.40598916
 0.41128262 0.40847804 0.40402773 0.40351172 0.4074327  0.39777881
 0.39908677 0.39827653 0.39166876 0.39370375 0.38467562 0.38077117
 0.37553697 0.37785841 0.37268972 0.37210605 0.36670369 0.35883663
 0.35057164 0.35122637 0.34435977 0.3407055  0.34036197 0.33848848
 0.33566782 0.33247097 0.33467762 0.33078375 0.33225639 0.33071281
 0.33147806 0.32711535 0.32644619 0.32702519 0.3266769  0.32527494
 0.32649387 0.32160115 0.32070206 0.31961327 0.31903609 0.31822478
 0.3164879  0.31685438 0.31442611 0.31248736 0.31142743 0.30773846
 0.30975465 0.30751014 0.30483029 0.30394011 0.30259627 0.30089783
 0.30034826 0.29780376 0.29654155 0.29577816 0.29564918 0.29536044
 0.29380369 0.29159309 0.290284   0.28562042 0.28405649 0.28329793
 0.28109666 0.28161251 0.28073132 0.279547   0.27975406 0.27950582
 0.27863197 0.27594367 0.2751934  0.27366578 0.27216509 0.26949625
 0.26788251 0.26700658 0.26529201 0.26468202 0.26429355 0.26379182
 0.26423306 0.26227808 0.26088959 0.26031255 0.26011075 0.25874772
 0.25849014 0.25828697 0.25908892 0.25899907 0.25730513]",visual,searching
contrastive,128,"[0.         0.06212048 0.06004743 0.08676426 0.092216   0.09459366
 0.10887372 0.12902654 0.13538638 0.1437803  0.1404196  0.14558738
 0.14558483 0.14608276 0.14775089 0.15229986 0.15573874 0.16679097
 0.16128832 0.1635963  0.16429803 0.16985254 0.17696377 0.17650409
 0.18118176 0.18463763 0.18744738 0.19033134 0.19405647 0.19452793
 0.18999354 0.1912675  0.19579949 0.19462827 0.19840288 0.19976724
 0.1962447  0.19646188 0.19199655 0.19082913 0.19324114 0.19198085
 0.18913455 0.18654062 0.18360605 0.18743637 0.18982311 0.18619157
 0.18669748 0.18801956 0.18955742 0.18946195 0.1903162  0.19101624
 0.19073409 0.190032   0.19092713 0.19319647 0.19255584 0.19224933
 0.1933467  0.19364502 0.19385735 0.19150588 0.19236037 0.19268928
 0.19327692 0.19333412 0.19346707 0.19203638 0.19307979 0.19139338
 0.19003396 0.19073517 0.1908853  0.19115365 0.19098779 0.18935714
 0.18874434 0.18854433 0.18884213 0.18892288 0.18806796 0.18845211
 0.18831852 0.18517563 0.18440121 0.18454974 0.18458316 0.18335406
 0.18268007 0.18190443 0.18158968 0.18056656 0.17987235 0.17940128
 0.17839549 0.17741774 0.17660201 0.17525797 0.17460013]","[0.         0.36477692 0.39507292 0.39368037 0.39551572 0.40690854
 0.40989278 0.40962114 0.40592656 0.40435745 0.40666147 0.39665559
 0.3968227  0.39616653 0.3900182  0.39010079 0.38057192 0.37557355
 0.37154789 0.37328438 0.36686737 0.36595682 0.36025381 0.35267952
 0.3450341  0.34530312 0.33911027 0.33564097 0.3353322  0.33282266
 0.33001256 0.32638565 0.32802479 0.32483621 0.32572714 0.32400928
 0.32384785 0.3189887  0.31835793 0.3187895  0.31868836 0.31733827
 0.31821622 0.31361146 0.31326812 0.31212106 0.31148702 0.31043395
 0.30860375 0.30886317 0.30608934 0.30401289 0.30290953 0.29945102
 0.30121969 0.29927269 0.29675115 0.29604846 0.29484279 0.29311506
 0.29255056 0.29014283 0.28916951 0.28846732 0.28831382 0.28778698
 0.28652046 0.28465095 0.28331609 0.27890606 0.27749452 0.27644065
 0.27436869 0.27491332 0.27395111 0.27262914 0.27262244 0.27241651
 0.27142382 0.26879437 0.26779989 0.26629422 0.2648387  0.26199914
 0.26045441 0.25946263 0.25791946 0.25737178 0.25694648 0.25658319
 0.25698805 0.25535921 0.25386013 0.25353881 0.25328198 0.25199445
 0.25185423 0.25164731 0.25248977 0.25229852 0.25062517]",visual,idle
contrastive,128,"[0.         0.00840503 0.03625313 0.061145   0.08809367 0.12764101
 0.14011283 0.14214963 0.20253735 0.22726697 0.25363526 0.3064491
 0.35019924 0.36950635 0.42854486 0.41505797 0.45363979 0.45502458
 0.46510562 0.4922903  0.50653413 0.51666884 0.52868462 0.5321386
 0.53357525 0.53427299 0.5519109  0.54753721 0.55439969 0.56732019
 0.58142797 0.59397147 0.60195777 0.60902716 0.61508751 0.60971988
 0.60427036 0.60464942 0.61267978 0.61501744 0.61818037 0.6205491
 0.62101457 0.62198085 0.63100302 0.63591968 0.63834193 0.64945428
 0.65806347 0.66282326 0.65760156 0.658878   0.65432647 0.66177688
 0.65944697 0.65717064 0.65843973 0.65937149 0.65776159 0.65472835
 0.65350934 0.65821111 0.66049591 0.66272998 0.66833956 0.66714274
 0.67025065 0.66683368 0.66945409 0.6716336  0.67067269 0.67076776
 0.67262203 0.6749099  0.67771032 0.67934555 0.68039292 0.68752091
 0.68535697 0.69103652 0.69279726 0.69898805 0.70180986 0.70301625
 0.70335307 0.698868   0.69821409 0.69985806 0.694548   0.69336919
 0.69690564 0.69788603 0.69780625 0.69681272 0.69798844 0.70077123
 0.70404696 0.70633504 0.70685626 0.70765807 0.70730292]","[0.         0.15396425 0.20325846 0.20175201 0.22367291 0.22676321
 0.21275808 0.22205826 0.21809443 0.21130381 0.21744754 0.22290113
 0.22235007 0.24253842 0.19665809 0.20786082 0.18640971 0.17945249
 0.18285231 0.16263873 0.1660612  0.15171529 0.1436891  0.15198592
 0.16491109 0.16290556 0.15962459 0.16681245 0.15105189 0.15361646
 0.1356761  0.13185906 0.13063989 0.13170225 0.13363015 0.14399041
 0.14896154 0.1450586  0.1440233  0.14497962 0.14945764 0.15470106
 0.15584917 0.14572919 0.14244231 0.13803433 0.13900396 0.12843029
 0.11851019 0.10716622 0.11081555 0.11106844 0.11264966 0.10368378
 0.1100118  0.11977596 0.12614586 0.12712629 0.12441452 0.12109609
 0.12178782 0.1170203  0.11592764 0.11822841 0.1113039  0.11268212
 0.11367347 0.11695079 0.11340365 0.11020099 0.10917953 0.10708957
 0.10282269 0.10468285 0.10078069 0.09892457 0.09548423 0.08954538
 0.08819223 0.08311881 0.07969144 0.07401549 0.07253852 0.07048672
 0.06774595 0.0689721  0.07084625 0.0713495  0.07321869 0.07211005
 0.0728136  0.06982572 0.07188912 0.07038487 0.06864374 0.06648593
 0.067785   0.06614582 0.06636046 0.06386352 0.06422334]",auditory,searching
contrastive,128,"[ 0.         -0.0353195  -0.0532833  -0.05902275 -0.05032513 -0.04727112
 -0.05007846 -0.07237157 -0.07037021 -0.05936756 -0.068351   -0.03681981
 -0.02174986 -0.02429506  0.00699394 -0.00740953  0.00703758  0.00758801
  0.00652358  0.01517512  0.01944946  0.02326109  0.02452915  0.00179281
 -0.00072998  0.01310708  0.02940796  0.02118734  0.02446063  0.00802835
  0.00501072  0.00522757  0.00619332  0.01496856  0.00948544 -0.00219705
  0.00201283  0.00523059  0.00355477  0.00698864  0.01094907  0.00687127
  0.01528884  0.02495364  0.02913284  0.02638987  0.02567266  0.02427214
  0.0264292   0.02242971  0.01922867  0.01845921  0.0199741   0.02726649
  0.02639956  0.02376494  0.01396186  0.01049725  0.01101936  0.01142342
  0.00926113  0.00842853  0.0083121   0.00534887  0.01271181  0.01131246
  0.0092055   0.00304448  0.00349656  0.00809298  0.00223623  0.00136248
  0.00093875  0.00617675  0.00616207  0.00497303  0.00579727  0.01625603
  0.01157069  0.01265438  0.01607776  0.02064097  0.02478665  0.02734111
  0.03097755  0.03208006  0.02949345  0.02841725  0.02404471  0.0198755
  0.02147157  0.02267556  0.02070443  0.02302355  0.0302569   0.02763428
  0.0241543   0.02650742  0.02544056  0.02640129  0.02282771]","[0.         0.20257068 0.26950587 0.28193123 0.31652015 0.33318585
 0.33725259 0.35827014 0.39410314 0.41068995 0.42924344 0.43363028
 0.4498021  0.47344915 0.49572848 0.49546125 0.51168162 0.51151986
 0.51994335 0.52788542 0.53841191 0.54632741 0.55271759 0.57283324
 0.57993003 0.56730225 0.57282126 0.5717586  0.57389113 0.59710627
 0.6054545  0.61588625 0.61793525 0.61674076 0.62449316 0.6305356
 0.62384911 0.62080796 0.62884004 0.62710271 0.62774571 0.63576877
 0.63271315 0.62588522 0.62848925 0.63371892 0.63646168 0.64521069
 0.65088344 0.6568374  0.65455745 0.65769728 0.65173223 0.64961799
 0.64921531 0.65058438 0.66084864 0.66358488 0.66123598 0.65738779
 0.65749517 0.66244071 0.664894   0.66866374 0.66725014 0.66692626
 0.67224251 0.67360416 0.67663012 0.67403058 0.67771267 0.67823084
 0.68039221 0.67766912 0.67974514 0.68220072 0.68209018 0.67884156
 0.68078198 0.68470684 0.68320961 0.68433408 0.68325045 0.68276494
 0.68010791 0.67427497 0.67661675 0.67848014 0.67745219 0.67995859
 0.68189018 0.68191234 0.68346382 0.68022319 0.67486895 0.67928618
 0.68534271 0.68511071 0.68658256 0.68591684 0.68898851]",auditory,has_item
contrastive,128,"[ 0.         -0.03052824 -0.02868479 -0.00111991  0.00199524  0.0055037
  0.01111935  0.00293046  0.01119236  0.02756426  0.02741468  0.04897853
  0.06576134  0.06465988  0.09169687  0.08112632  0.09041113  0.08665116
  0.08585404  0.09303271  0.09786203  0.10503365  0.10748581  0.09616842
  0.09507282  0.10229229  0.11138823  0.10768115  0.11257429  0.10062683
  0.09928539  0.09822476  0.09525335  0.10315613  0.09851865  0.08920728
  0.09557398  0.10195847  0.10408002  0.10735439  0.10742778  0.10671155
  0.11710887  0.12584387  0.12852039  0.12743742  0.12907787  0.13015003
  0.13166773  0.13105586  0.12849193  0.12529777  0.1243196   0.1303314
  0.12988409  0.12886457  0.12217613  0.11870162  0.1193773   0.1195798
  0.11910975  0.11992707  0.11960835  0.1169089   0.12231817  0.12246379
  0.12075524  0.11793516  0.11888167  0.12231445  0.11748408  0.11807624
  0.11760833  0.12099224  0.12314902  0.1209515   0.12199296  0.12864667
  0.12588665  0.12663829  0.12902558  0.13201892  0.13522068  0.13712699
  0.13955144  0.1400128   0.13908805  0.13860956  0.13569036  0.13189127
  0.1326354   0.13395994  0.1334817   0.13448905  0.13882601  0.13646938
  0.13439377  0.1352349   0.13542514  0.13615331  0.13406789]","[0.         0.18179475 0.24140926 0.25522052 0.28393495 0.29870288
 0.30587951 0.32851941 0.35589187 0.36847199 0.38585897 0.38439157
 0.39434695 0.41215353 0.42678512 0.42840245 0.43917391 0.43881706
 0.44608199 0.45403855 0.46315709 0.46838945 0.47350962 0.49399183
 0.50025936 0.48831765 0.49113366 0.49089462 0.49342433 0.51374295
 0.5204738  0.52833789 0.52928408 0.52735684 0.53435818 0.54169694
 0.53530352 0.5323437  0.53831802 0.53663821 0.53520493 0.5418073
 0.53916758 0.53274367 0.53413275 0.53890857 0.54169484 0.54912266
 0.55331042 0.55912301 0.55768651 0.55910176 0.55382625 0.55159006
 0.55115586 0.55277098 0.56195565 0.56420541 0.56228774 0.55930533
 0.56000788 0.56446949 0.56618571 0.56931846 0.56760507 0.56803285
 0.57229471 0.57490277 0.57751519 0.57480915 0.57818835 0.57915557
 0.58079554 0.57793914 0.58006118 0.58157731 0.5814358  0.57758257
 0.57979215 0.58269616 0.58110881 0.58136109 0.58021349 0.57963023
 0.57686052 0.57198679 0.57439183 0.57600303 0.57582338 0.57798573
 0.5791508  0.57927738 0.58098903 0.57788131 0.57253943 0.57609889
 0.58148064 0.58073762 0.58236178 0.58173762 0.5847111 ]",auditory,searching
contrastive,128,"[ 0.         -0.03986386 -0.03250318 -0.01162088 -0.01472658 -0.01044427
 -0.00069921 -0.00839461 -0.00062965  0.00892393  0.00621667  0.01806682
  0.02693355  0.02849453  0.04572321  0.03097005  0.03665401  0.04129122
  0.04161399  0.04336656  0.04573929  0.05133894  0.05357035  0.03974831
  0.04075288  0.0458337   0.05270575  0.0479541   0.0487827   0.04331983
  0.04485604  0.04399655  0.04338621  0.04716067  0.04382344  0.03939109
  0.04352553  0.04898928  0.0516952   0.05152071  0.04899144  0.04557491
  0.05328952  0.06071429  0.06716615  0.06577754  0.06396677  0.06363862
  0.06625533  0.06527776  0.06252041  0.06104242  0.05677103  0.06141811
  0.06400776  0.05952608  0.05632138  0.0525756   0.05479141  0.0563454
  0.05602128  0.05284821  0.05176131  0.04942516  0.04903863  0.05157694
  0.05143521  0.04980609  0.04965861  0.05176362  0.04878601  0.04759238
  0.04855225  0.05338872  0.05507628  0.05433604  0.05838097  0.06209181
  0.06319763  0.06219867  0.06335002  0.06514921  0.06918415  0.07060323
  0.07337879  0.07489039  0.07421007  0.07800395  0.07623573  0.07346975
  0.07420426  0.07443788  0.07553529  0.07636028  0.08054036  0.080419
  0.07768101  0.07876897  0.08136536  0.08453491  0.08443798]","[0.         0.16444769 0.21497462 0.23135983 0.25834535 0.27609835
 0.27979845 0.29953671 0.32062857 0.33041392 0.3455482  0.3492965
 0.35987148 0.37445278 0.39318015 0.39755866 0.405367   0.40135939
 0.40885286 0.41804361 0.42362269 0.42591765 0.43025517 0.44857151
 0.45416132 0.44666064 0.44805927 0.44815214 0.45276699 0.46692795
 0.47098358 0.47683942 0.47655266 0.4757642  0.48120584 0.48589515
 0.48066708 0.47847276 0.48119361 0.48115499 0.47972779 0.4863455
 0.48653076 0.48205951 0.48313457 0.48676019 0.49092958 0.49814375
 0.5014397  0.50639251 0.50521425 0.50597833 0.50298894 0.50098937
 0.5010259  0.50380315 0.50955129 0.51175214 0.50993247 0.506383
 0.50689534 0.51242153 0.51494565 0.51644988 0.51564157 0.51586
 0.51725717 0.51946325 0.52177082 0.52033005 0.52302288 0.52386448
 0.52460696 0.52133493 0.52353752 0.52463036 0.52246962 0.52026969
 0.52091676 0.52310327 0.52144163 0.52219379 0.52024044 0.5195067
 0.5175833  0.51306788 0.5148293  0.51451856 0.51421346 0.51585477
 0.51673425 0.51747606 0.51834566 0.51618365 0.51163293 0.51379727
 0.5185211  0.51777202 0.51845066 0.5173281  0.51927123]",auditory,searching
contrastive,128,"[ 0.         -0.04495019 -0.0323848  -0.00513063 -0.00721159 -0.00050284
  0.00990361  0.00124746  0.00910807  0.01825533  0.01598129  0.02338998
  0.03426201  0.03690586  0.04989041  0.03708236  0.04322978  0.04387079
  0.04220241  0.04539158  0.04729438  0.04953865  0.04998492  0.04025355
  0.03929517  0.04701393  0.05249657  0.04452678  0.04108316  0.03555884
  0.03527744  0.04068099  0.04178352  0.0461853   0.04354055  0.03624855
  0.04360806  0.0492943   0.05067463  0.04895623  0.0475302   0.04477979
  0.04951823  0.05577442  0.06149976  0.0646682   0.06433246  0.06638733
  0.06903665  0.0689298   0.06854744  0.07196608  0.07013915  0.07434038
  0.07486063  0.0747025   0.07277125  0.06830224  0.07033864  0.0742
  0.0719802   0.06762502  0.06629423  0.06442366  0.06273597  0.06696399
  0.06716591  0.06350862  0.06466919  0.06659861  0.06409449  0.06399412
  0.06493537  0.06827522  0.06945026  0.07089844  0.07493075  0.07895171
  0.07901357  0.07774695  0.08063788  0.08298597  0.08632485  0.08760096
  0.09124703  0.09242008  0.0929632   0.09615409  0.0944018   0.09353012
  0.09393032  0.09470374  0.09744193  0.10075452  0.10346402  0.10381867
  0.10264868  0.10329403  0.10824862  0.11129299  0.10993727]","[0.         0.1540941  0.20368925 0.2208638  0.24301325 0.25961551
 0.26435326 0.2818391  0.3003069  0.30989554 0.32010744 0.32788024
 0.33439581 0.34651832 0.36246569 0.36905462 0.37644452 0.37374812
 0.38057861 0.38654794 0.39063735 0.39344343 0.39777454 0.41465863
 0.42130293 0.41386462 0.41369828 0.41483415 0.41839949 0.4312209
 0.43537297 0.4392736  0.43987507 0.43850613 0.44167807 0.44611227
 0.43846284 0.43763239 0.4405421  0.44022417 0.4399737  0.44574612
 0.44558329 0.44388638 0.44316042 0.44475305 0.44824389 0.45481089
 0.45729993 0.46082167 0.45910631 0.4598284  0.45713058 0.45523159
 0.4548912  0.45721734 0.46286374 0.46515762 0.46388145 0.46079743
 0.46139083 0.46629013 0.4690512  0.47019191 0.46955201 0.46973263
 0.47121235 0.47298941 0.47508293 0.47348338 0.47643685 0.47596037
 0.47660151 0.47393527 0.47626109 0.47660989 0.47483629 0.4731335
 0.47404201 0.47608793 0.47512226 0.47569819 0.47341841 0.47200135
 0.46971398 0.46593003 0.46733104 0.4669321  0.46643212 0.46785219
 0.46834802 0.46853307 0.46924874 0.46727345 0.46289868 0.46487723
 0.46926449 0.46806907 0.46907377 0.46816962 0.46986663]",auditory,searching
