method,dim_embedding,m,std,modality,signal,pid
pretrained,128,"[0.         0.14953937 0.2275026  0.21545962 0.2221681  0.21716857
 0.20768512 0.21608352 0.22509419 0.20584561 0.19114138 0.20233608
 0.20212621 0.20111513 0.19667292 0.19324822 0.19598893 0.2013004
 0.1885138  0.1811055  0.17928533 0.17715374 0.1713215  0.15852912
 0.15144902 0.14853623 0.14841377 0.14520341 0.14899122 0.15438414
 0.15168257 0.14783432 0.14211318 0.13437089 0.13204459 0.13151216
 0.1306871  0.1357666  0.12837564 0.12879653 0.13351195 0.1385079
 0.14467253 0.13935453 0.14295664 0.14058274 0.132097   0.12647133
 0.12380231 0.11859214 0.11747079 0.1146488  0.11245369 0.10894454
 0.10730209 0.10729078 0.10686762 0.10820363 0.09966292 0.09989758
 0.1052316  0.10467811 0.10165088 0.10110478 0.10355452 0.10344519
 0.09716466 0.10099438 0.10383349 0.11353724 0.11488121 0.10869578
 0.11110722 0.11168861 0.10578548 0.10333163 0.10689342 0.10346213
 0.10782803 0.11240634 0.11175966 0.11188955 0.11332469 0.11349029
 0.11212554 0.11185594 0.11273109 0.11206106 0.10904066 0.11339248
 0.11104017 0.11228484 0.11221741 0.11173294 0.1062265  0.10466248
 0.10574714 0.10608633 0.10710484 0.10605864 0.10764397]","[0.         0.23094522 0.21625205 0.22625021 0.21096507 0.18157769
 0.16642234 0.14012751 0.15428986 0.1575129  0.15047936 0.14755009
 0.14574872 0.1470151  0.12811393 0.11901089 0.10798489 0.11215834
 0.11430668 0.10759142 0.11097444 0.11164854 0.10828239 0.09834739
 0.10005608 0.09191686 0.09730129 0.09414188 0.09381485 0.09230706
 0.08976345 0.08159817 0.07769945 0.07134413 0.07007629 0.07396745
 0.06918958 0.0703034  0.07022295 0.0645555  0.06726072 0.06572345
 0.06040508 0.06045672 0.05877729 0.05506228 0.05552629 0.04906963
 0.0469571  0.04860553 0.05245405 0.05067049 0.04930944 0.0566394
 0.05568349 0.05399592 0.05520506 0.05269593 0.04630258 0.04931145
 0.05896739 0.0580818  0.05567766 0.05376593 0.04701454 0.04528171
 0.05162399 0.05153893 0.04656208 0.04878637 0.04802048 0.03928004
 0.04583306 0.04475023 0.03469079 0.02932823 0.02966276 0.03224037
 0.03305053 0.03381361 0.03309133 0.03281468 0.03479777 0.03147123
 0.03093614 0.0281294  0.0289815  0.0282942  0.0293326  0.03837301
 0.04046092 0.04120429 0.03687452 0.03492266 0.02575205 0.02638659
 0.02643542 0.02762386 0.02815562 0.02710515 0.03013783]",auditory,searching,20
pretrained,128,"[0.         0.16096697 0.27782253 0.30428302 0.31749184 0.33222414
 0.33994408 0.33236378 0.34188159 0.33914535 0.33732558 0.3403377
 0.34248021 0.34584091 0.34048005 0.33140599 0.32275585 0.31909732
 0.31054025 0.30172235 0.29935305 0.2913504  0.28650698 0.27134192
 0.26404165 0.25794947 0.25120717 0.24467787 0.24794593 0.25463437
 0.24476597 0.24259812 0.23981343 0.23211256 0.22904318 0.23137565
 0.2237869  0.21932866 0.21692979 0.21157813 0.21140298 0.21374953
 0.21328861 0.20437836 0.20469802 0.20444974 0.19893086 0.19629389
 0.19481905 0.19012374 0.19015592 0.19389584 0.19291746 0.19225581
 0.19575533 0.18807191 0.18148177 0.18416522 0.1798097  0.17888402
 0.18262417 0.18317112 0.18016248 0.17996154 0.1856656  0.18924699
 0.18468888 0.18505065 0.18320741 0.19205343 0.1919706  0.1846202
 0.18776191 0.18283153 0.179503   0.17762631 0.18270547 0.18501466
 0.18408683 0.18762475 0.18645479 0.18398017 0.18405179 0.18266381
 0.18097663 0.1889574  0.18689104 0.18565721 0.18745355 0.18911008
 0.18818492 0.18723389 0.1858872  0.18309453 0.17982238 0.18253377
 0.18569613 0.18845325 0.18769914 0.18549802 0.18543243]","[0.         0.22748558 0.19699006 0.21671983 0.21313781 0.19935775
 0.19821971 0.18254317 0.18905088 0.19586751 0.20315489 0.19040604
 0.1939935  0.20028346 0.19091947 0.18444419 0.17091905 0.16551862
 0.17135401 0.16526081 0.17214626 0.162801   0.16160032 0.15820139
 0.15475414 0.14994344 0.14863833 0.13930297 0.14044413 0.14138481
 0.13495397 0.13514787 0.13452012 0.13110442 0.13063074 0.1343601
 0.12981961 0.12559043 0.12793645 0.11706129 0.11805409 0.1114669
 0.10828088 0.10535153 0.10081081 0.09967436 0.10300698 0.10177956
 0.10473368 0.09911349 0.09722885 0.10655243 0.10798985 0.10794473
 0.11134321 0.10683514 0.1039882  0.10600615 0.10603696 0.10664648
 0.11075367 0.10700919 0.10392957 0.10279662 0.10068669 0.10263038
 0.10487825 0.1003449  0.09475602 0.09518101 0.09172607 0.08893711
 0.0951926  0.08993725 0.0905478  0.08830254 0.08786584 0.09533132
 0.09104511 0.0903627  0.0862327  0.08216579 0.08185339 0.07969472
 0.07865439 0.08842288 0.08524084 0.08423066 0.09008527 0.08873788
 0.09089053 0.08676362 0.0843274  0.08220109 0.08137243 0.08617985
 0.08920379 0.09128955 0.08873004 0.08632297 0.08477996]",auditory,has_item,11
pretrained,128,"[0.         0.16927944 0.2393816  0.27386724 0.27958876 0.29101467
 0.28858643 0.29519063 0.3009831  0.2995868  0.29809478 0.30405334
 0.30446569 0.31082855 0.30689534 0.29879665 0.29782808 0.29428696
 0.28652868 0.2789763  0.27585772 0.26849678 0.26051629 0.24764218
 0.2441754  0.2377733  0.2318481  0.22944953 0.22836485 0.23173893
 0.224162   0.223641   0.22235171 0.2193054  0.21621596 0.21568779
 0.20680329 0.20059321 0.196689   0.19347162 0.19302894 0.19679216
 0.19597528 0.18528115 0.18466724 0.18316304 0.17987857 0.17854707
 0.17701921 0.16773802 0.17113281 0.17241531 0.1711436  0.16957139
 0.16852745 0.16064381 0.15741819 0.15809882 0.1550894  0.15636006
 0.15475394 0.15542577 0.15658832 0.15608735 0.15967846 0.16120031
 0.1567015  0.15503502 0.15434875 0.1619035  0.16300148 0.15601295
 0.15636052 0.15395326 0.15309749 0.14947972 0.15077178 0.15054667
 0.14926291 0.15107492 0.14661535 0.14650241 0.14627624 0.14507102
 0.14317663 0.14772357 0.14765326 0.14827267 0.14994395 0.14918762
 0.14841801 0.14800793 0.14648374 0.14454006 0.1418047  0.14258455
 0.1451381  0.14696908 0.14512852 0.14508711 0.14491981]","[0.         0.22582488 0.20918229 0.21168371 0.2064596  0.19056669
 0.19261215 0.17198379 0.18156217 0.18485566 0.18673657 0.17934256
 0.182075   0.18285595 0.17205868 0.1668209  0.15541403 0.15394624
 0.15518927 0.15162675 0.15724144 0.14884994 0.14931543 0.14503051
 0.14093864 0.14091782 0.134443   0.12745988 0.12731523 0.12612626
 0.12068019 0.11951373 0.12038774 0.11715891 0.1168912  0.11782889
 0.11448076 0.11291668 0.11490015 0.11007769 0.11038335 0.107058
 0.10348358 0.10193353 0.10023698 0.09883078 0.10116755 0.09945671
 0.09980746 0.09691278 0.09412558 0.0989335  0.10388689 0.10427478
 0.1076719  0.10442851 0.10138582 0.10543232 0.10524268 0.10328062
 0.10640094 0.10469011 0.10293926 0.10424759 0.10284212 0.10463458
 0.10687673 0.10445188 0.10134285 0.10533454 0.10493748 0.10182192
 0.10566725 0.10130809 0.10077274 0.09941146 0.09843916 0.10078986
 0.09690016 0.09799258 0.09797176 0.09570601 0.09559643 0.09454889
 0.09567332 0.10404979 0.10194068 0.0990188  0.10324939 0.10402427
 0.10397614 0.10113732 0.09937165 0.09730846 0.09629791 0.10036962
 0.10280608 0.10513816 0.1017756  0.10026071 0.09967441]",auditory,searching,2
pretrained,128,"[0.         0.13286266 0.1994763  0.22168777 0.2343187  0.24372388
 0.23537718 0.24456142 0.2496747  0.24552949 0.24852658 0.25233929
 0.25649439 0.25938998 0.25515039 0.2469183  0.2483481  0.24765258
 0.23885619 0.23194846 0.23189103 0.22868614 0.22204069 0.21012265
 0.20750582 0.20326197 0.19773245 0.19571296 0.20260028 0.20371368
 0.19666522 0.19402959 0.19434627 0.19213901 0.19240136 0.19295998
 0.18524274 0.18262427 0.18256665 0.17866708 0.17654606 0.17912266
 0.17695383 0.17206015 0.17115295 0.1685416  0.16669793 0.16760091
 0.16679696 0.16282359 0.16694189 0.16631388 0.16603775 0.1670098
 0.16674707 0.15984435 0.15639735 0.15974227 0.15840789 0.16173832
 0.15848037 0.15809782 0.1598568  0.15877824 0.16218894 0.15813173
 0.15487135 0.15164517 0.15096352 0.15739052 0.15702308 0.15155996
 0.15394962 0.15252174 0.15387338 0.1523472  0.15143865 0.15333251
 0.15339906 0.15580499 0.15116145 0.14911082 0.1484983  0.14734497
 0.14705172 0.15234303 0.15354729 0.1534419  0.15524703 0.15744285
 0.15755003 0.15668445 0.15427989 0.15221485 0.15075252 0.14966447
 0.15236164 0.15509241 0.15507597 0.15471575 0.15842883]","[0.         0.25394615 0.23646814 0.24213099 0.22386877 0.217791
 0.21472341 0.19377572 0.19990002 0.20275563 0.20121677 0.19470719
 0.19286778 0.19739073 0.18635324 0.18366732 0.17339103 0.16977798
 0.17082725 0.16389295 0.16259992 0.15103008 0.15162309 0.14736727
 0.14361881 0.1410967  0.13556122 0.13058138 0.12749596 0.12785841
 0.12318338 0.12409909 0.12505823 0.12051493 0.11987862 0.12021593
 0.11717722 0.1147391  0.11060689 0.10846684 0.11034865 0.10746294
 0.10487497 0.09950268 0.0995848  0.09717017 0.09803245 0.09678062
 0.09655645 0.09636814 0.09371793 0.09785904 0.10098354 0.09911967
 0.10164227 0.09942751 0.09697602 0.10191171 0.10041106 0.09723477
 0.09878053 0.09776257 0.09633009 0.09728565 0.09617772 0.09910371
 0.10076782 0.09895517 0.09701527 0.10045782 0.10160681 0.09871989
 0.10036089 0.09645592 0.09558217 0.0950234  0.09325815 0.09490378
 0.09060967 0.09104751 0.09228939 0.09088603 0.09037902 0.08983979
 0.09124664 0.09520687 0.09472949 0.09323899 0.09542875 0.09685033
 0.09701477 0.09392214 0.09255653 0.09047856 0.09002785 0.09282145
 0.09562048 0.09751404 0.095669   0.09294359 0.09315961]",auditory,searching,8
pretrained,128,"[0.         0.11268055 0.16374756 0.19570836 0.21239254 0.22401862
 0.22250853 0.23265692 0.2416624  0.23522032 0.23979824 0.24372789
 0.24872262 0.24961982 0.245849   0.23579703 0.23695668 0.2376284
 0.23005819 0.22241586 0.22137828 0.21873194 0.21276248 0.2009992
 0.19802627 0.19033167 0.18486612 0.18386835 0.1880214  0.19023003
 0.1842428  0.18027535 0.18069456 0.17742042 0.1775139  0.17797584
 0.16840203 0.16494791 0.16732671 0.16436832 0.15992654 0.16219364
 0.15776172 0.155348   0.15475606 0.1546004  0.15228918 0.15453588
 0.15325591 0.14855211 0.15261365 0.15157493 0.15116793 0.15079319
 0.15098963 0.14575505 0.14435347 0.14597924 0.14398479 0.14687702
 0.14377305 0.14277077 0.14360322 0.14502698 0.14862755 0.14402143
 0.14153253 0.1398642  0.13844695 0.14109219 0.1398661  0.13634743
 0.14117744 0.13968291 0.14147702 0.13985019 0.13917286 0.13977236
 0.140373   0.14271475 0.13925243 0.13936533 0.13994129 0.13838273
 0.1376687  0.14247244 0.14349647 0.14348598 0.14423774 0.14858671
 0.14737295 0.14730699 0.14528533 0.14350821 0.14138568 0.14166322
 0.14372048 0.14475121 0.14459336 0.1440844  0.14727754]","[0.         0.23990371 0.23050884 0.23736239 0.21670324 0.20932661
 0.20576623 0.18844339 0.18999277 0.1951334  0.1913034  0.18615268
 0.18210489 0.18624979 0.17688089 0.17426532 0.1624439  0.1555982
 0.15571673 0.1495449  0.14838384 0.13887685 0.13983525 0.13625364
 0.13166289 0.13063588 0.12649783 0.12228534 0.12119249 0.11882806
 0.1166833  0.11854494 0.11960143 0.11740571 0.11921465 0.12115698
 0.11833875 0.11639885 0.1114012  0.10818024 0.11039757 0.10698349
 0.10509447 0.10226001 0.10217536 0.09813243 0.09893969 0.09749098
 0.09690237 0.0978171  0.09331769 0.09730876 0.10002151 0.09885725
 0.10171112 0.09905648 0.09562166 0.09949866 0.09874519 0.09614745
 0.09689792 0.0976794  0.09639167 0.09644112 0.09500217 0.09783837
 0.09822254 0.0975105  0.09685648 0.10037164 0.10154983 0.0977999
 0.09667771 0.09384146 0.09326391 0.09394932 0.0926203  0.09406979
 0.09053291 0.0911787  0.09105548 0.0874846  0.08929548 0.08907786
 0.08790283 0.0910924  0.09145039 0.08903084 0.09065277 0.09177514
 0.09150798 0.08878951 0.0873522  0.08567441 0.08517463 0.08739371
 0.0906185  0.09178945 0.09020241 0.08821431 0.08863361]",auditory,searching,5
pretrained,128,"[0.         0.11638337 0.16475677 0.19871679 0.21368683 0.22700599
 0.22748094 0.24015047 0.25150467 0.24866483 0.25250075 0.25475461
 0.26180984 0.26177369 0.25790602 0.25074576 0.25136259 0.25164337
 0.24382397 0.23677098 0.23520713 0.23054822 0.2228789  0.21017418
 0.20706094 0.19830197 0.19293128 0.18960627 0.19259815 0.19294021
 0.18778977 0.18351535 0.18203775 0.17829816 0.17942327 0.18017436
 0.1708274  0.16716471 0.16793446 0.16631078 0.16208057 0.16344146
 0.15782542 0.15601603 0.15373698 0.1534492  0.15119807 0.15312471
 0.15028158 0.14652048 0.14956463 0.14794498 0.14843675 0.14836709
 0.14749872 0.14242323 0.14155617 0.14383041 0.14214318 0.14437879
 0.14161798 0.14078947 0.14071982 0.14205962 0.14463991 0.14076337
 0.13790666 0.13634431 0.13494151 0.13748151 0.13493439 0.13073376
 0.13481192 0.1328062  0.13374376 0.13161449 0.13054369 0.13130017
 0.13151718 0.13486352 0.13191462 0.13421292 0.13348579 0.13215096
 0.13193744 0.13640058 0.13735958 0.13619567 0.13736383 0.14141981
 0.14037632 0.13988881 0.135796   0.13484997 0.1349314  0.13454471
 0.13571718 0.13665225 0.13665823 0.13712566 0.13943714]","[0.         0.23481786 0.21944274 0.23027408 0.20964989 0.20113002
 0.19771789 0.18242404 0.18144012 0.18489871 0.18174247 0.17723347
 0.17338792 0.17639775 0.16808922 0.16616633 0.15562968 0.14912591
 0.14923478 0.14383473 0.14171232 0.13165492 0.13188587 0.12848913
 0.12482401 0.12496637 0.12127347 0.1166214  0.11489356 0.11383275
 0.11124551 0.11276542 0.11349223 0.11121737 0.11251333 0.11425665
 0.11084488 0.1091924  0.10497495 0.10183275 0.10398683 0.10103646
 0.09923853 0.09770265 0.09563603 0.09243619 0.09334344 0.09155598
 0.09070861 0.09135427 0.08754676 0.0909005  0.09318735 0.09188582
 0.09510567 0.09326788 0.09002998 0.09392418 0.0929297  0.09052887
 0.09113062 0.09240802 0.090788   0.09099881 0.09015306 0.09229987
 0.09287657 0.09193523 0.09110957 0.09459046 0.0959482  0.09278952
 0.09196148 0.08992211 0.08973785 0.0906944  0.08984324 0.09056677
 0.08687681 0.08797819 0.08824161 0.08463426 0.08563504 0.08501675
 0.08378731 0.08650988 0.08670013 0.08443479 0.0862369  0.0874782
 0.08721141 0.08461699 0.08567676 0.08354118 0.08289125 0.08587639
 0.08872785 0.08962588 0.08919055 0.08633704 0.08724158]",auditory,has_information,35
pretrained,128,"[0.         0.10388098 0.14921396 0.17508787 0.19545834 0.21270658
 0.21845367 0.22787281 0.24000358 0.23918541 0.24430815 0.24531442
 0.25201336 0.25159689 0.24654444 0.24278792 0.24341038 0.24051478
 0.23379389 0.22726985 0.22730554 0.22440992 0.21660777 0.2044604
 0.20104334 0.1924888  0.18705813 0.18343059 0.1864448  0.18590157
 0.181604   0.1798302  0.17656954 0.17553516 0.1749531  0.17492787
 0.16719622 0.1633062  0.1636471  0.16286097 0.15896153 0.15996272
 0.15457073 0.15257987 0.14956519 0.14897867 0.1481505  0.14891804
 0.1456617  0.14371807 0.1446651  0.14245446 0.14297087 0.14360331
 0.14226304 0.13733118 0.1364517  0.13921148 0.13649712 0.13805513
 0.13557167 0.13491554 0.13422007 0.1346419  0.1374992  0.13487916
 0.13351777 0.13214445 0.13173685 0.13431248 0.13316905 0.12873993
 0.12994732 0.12826702 0.12958474 0.12651714 0.12570397 0.12731333
 0.12734955 0.13001182 0.12795161 0.12907102 0.12898809 0.12744195
 0.12686163 0.13038238 0.13284159 0.1316997  0.13290053 0.13656254
 0.13612724 0.13495091 0.13064866 0.13161759 0.13113511 0.12966707
 0.13067252 0.13091241 0.1295656  0.12986573 0.13401404]","[0.         0.23316987 0.21939331 0.2333266  0.21660488 0.20456289
 0.19747615 0.18837559 0.1839324  0.18516938 0.1816846  0.17556322
 0.17049593 0.17299228 0.16652735 0.16227795 0.15208551 0.14751327
 0.14615178 0.14123376 0.13696655 0.12686738 0.12726038 0.1240306
 0.12040039 0.12107529 0.1171008  0.11289093 0.11075694 0.11038874
 0.10803862 0.10785135 0.10854634 0.10592652 0.10763177 0.10981643
 0.1061056  0.10488788 0.10148923 0.09807679 0.10003453 0.09848937
 0.09678774 0.09546721 0.09391678 0.0911877  0.09105774 0.09004595
 0.08961906 0.08960717 0.08674952 0.08978477 0.09165917 0.09048621
 0.09325446 0.09176237 0.08865874 0.0916204  0.09115963 0.08959666
 0.08976034 0.09110096 0.09071213 0.09106306 0.0910052  0.09260436
 0.0919398  0.09129894 0.09039736 0.09350961 0.09416022 0.08988506
 0.09018024 0.08860011 0.08857637 0.08919073 0.08824488 0.08803339
 0.0846494  0.08613351 0.08774253 0.084066   0.08455366 0.08296854
 0.08223907 0.08487131 0.08551651 0.08350584 0.08533331 0.08668866
 0.08648403 0.08407392 0.08387524 0.08252863 0.08171041 0.08419298
 0.0867546  0.0875178  0.08728849 0.08477506 0.08578684]",auditory,idle,41
pretrained,128,"[0.         0.10071043 0.14910069 0.17467216 0.19674791 0.21452056
 0.22081648 0.22708143 0.23659598 0.23597531 0.24275065 0.24198315
 0.2484072  0.24801856 0.24591408 0.24078828 0.24209509 0.23899535
 0.23408842 0.22982634 0.22958156 0.22688047 0.21856306 0.20825633
 0.2037104  0.19784166 0.19248806 0.1878181  0.1899614  0.18961865
 0.18569127 0.18424179 0.18195269 0.18240623 0.18211543 0.17931056
 0.17120651 0.16735931 0.16624637 0.16534516 0.16184835 0.16192653
 0.15818772 0.15776999 0.1544374  0.15318127 0.15230753 0.15262638
 0.14802941 0.14627985 0.14712788 0.14520392 0.14535602 0.14528409
 0.14337304 0.13889233 0.14001245 0.14259527 0.14016946 0.14086215
 0.13815673 0.13839058 0.13848254 0.13856106 0.14120423 0.13848806
 0.13697031 0.1359589  0.13530826 0.13623647 0.13529304 0.13170114
 0.13421535 0.13268096 0.13387181 0.13041331 0.12932928 0.13094068
 0.13055152 0.13253507 0.13068595 0.13105503 0.13075237 0.12949177
 0.12873886 0.1310917  0.1331149  0.13239873 0.13382336 0.13602794
 0.13518564 0.13419364 0.12906251 0.13052829 0.13011482 0.12932302
 0.13222413 0.13431501 0.13352928 0.13420231 0.13756463]","[0.         0.2315237  0.22289034 0.23331039 0.21452519 0.20222247
 0.19430019 0.18660943 0.18541249 0.18540172 0.18025566 0.17365016
 0.17015943 0.17074816 0.16230355 0.15738312 0.14832747 0.14457534
 0.14235684 0.13716151 0.13298199 0.12370301 0.12445354 0.12162117
 0.11815283 0.11807694 0.1148016  0.11108566 0.10827838 0.10822763
 0.10512533 0.10528402 0.10708705 0.1058607  0.10763766 0.10791571
 0.10393136 0.1025794  0.09911021 0.09583608 0.09807286 0.09621854
 0.09562146 0.09482487 0.09269386 0.08951134 0.08981411 0.08825428
 0.08743272 0.0874921  0.08491286 0.08776968 0.08954718 0.09006683
 0.09230205 0.09054117 0.08697312 0.0897345  0.08939507 0.08834988
 0.08865728 0.08924175 0.08919175 0.08948976 0.08961385 0.09090129
 0.08965888 0.08943834 0.08855357 0.09094751 0.09125855 0.08844912
 0.08765594 0.08679468 0.08695371 0.08727345 0.08640328 0.08605903
 0.08278085 0.08390052 0.08563983 0.08242111 0.08202895 0.08069195
 0.08017845 0.08289063 0.08367665 0.08149429 0.08375489 0.08489199
 0.08418195 0.08203587 0.08189436 0.08066745 0.08020021 0.08168128
 0.08533047 0.08611344 0.08574958 0.08413884 0.08488062]",auditory,idle,17
pretrained,128,"[0.         0.10442635 0.15247023 0.17036116 0.19084791 0.21013938
 0.22018724 0.22693624 0.23306103 0.23455586 0.23851612 0.23668883
 0.24285102 0.24373678 0.24077384 0.23638569 0.23776678 0.23433702
 0.23167503 0.22798596 0.22568227 0.22159628 0.21275139 0.20256794
 0.19811991 0.19311198 0.18930506 0.18579208 0.1873596  0.18713119
 0.18397823 0.18201621 0.17932323 0.17973113 0.17872268 0.17575068
 0.16780922 0.16452785 0.16308142 0.16105512 0.15744326 0.15789547
 0.15452206 0.15367456 0.14949841 0.14961762 0.14877806 0.14878299
 0.14431019 0.14287189 0.14337646 0.14107318 0.14112815 0.14036845
 0.13851253 0.13544219 0.1362713  0.13806135 0.13679592 0.13610692
 0.1337805  0.13361945 0.13325977 0.13316032 0.13528841 0.13274855
 0.13143359 0.13015431 0.12965938 0.13120203 0.13016354 0.12660475
 0.12949843 0.12793544 0.12940431 0.12706176 0.12614692 0.12752668
 0.12728295 0.12894471 0.12795338 0.12772706 0.12757288 0.12701424
 0.12600576 0.12789505 0.13001412 0.12910276 0.130114   0.1318486
 0.13055708 0.12925725 0.12407137 0.12522739 0.12429021 0.12265281
 0.12520344 0.12744164 0.12632838 0.12683108 0.12988554]","[0.         0.23660977 0.22202235 0.23071269 0.21421029 0.20071258
 0.19131516 0.18266912 0.18283194 0.18067443 0.17671458 0.17026748
 0.16631526 0.16569387 0.15739029 0.15266847 0.14390502 0.14169819
 0.13881631 0.13330249 0.12951037 0.12103162 0.12181943 0.11884907
 0.11526257 0.11602113 0.11475315 0.1108475  0.10820497 0.10846918
 0.10566736 0.10646288 0.10800654 0.10470651 0.10563342 0.10510811
 0.10211073 0.10054643 0.09679816 0.09380002 0.09586191 0.09377574
 0.09295012 0.09218782 0.09071498 0.08689232 0.08737945 0.08597689
 0.08501706 0.08497778 0.08327273 0.0861156  0.08758808 0.08809141
 0.09041922 0.08880027 0.08547391 0.08789598 0.08782879 0.08680934
 0.08723511 0.08759734 0.0877082  0.08830656 0.08876914 0.08960664
 0.08863447 0.08851075 0.08715713 0.0890678  0.08949822 0.08652949
 0.08575142 0.08446629 0.08462362 0.08492429 0.0842825  0.08422682
 0.08110994 0.08225709 0.08387797 0.08090766 0.08043117 0.07925512
 0.0786535  0.08097868 0.08176235 0.07977912 0.0819589  0.08323126
 0.08237685 0.08046573 0.08028529 0.07933136 0.07872218 0.08016777
 0.08350077 0.08420408 0.08400203 0.08273959 0.08368133]",auditory,idle,26
pretrained,128,"[0.         0.10513308 0.16269327 0.18043543 0.19582107 0.21457939
 0.22303348 0.23116438 0.23754479 0.24146395 0.24476389 0.24370022
 0.24936494 0.24903778 0.24559007 0.24363259 0.24418279 0.23987607
 0.23609517 0.23333969 0.2315112  0.22504315 0.21687965 0.20598575
 0.20091874 0.19665754 0.19278358 0.18878646 0.18999361 0.19095896
 0.18949455 0.18711333 0.18424185 0.18440235 0.18231356 0.17924798
 0.17109704 0.16846441 0.16783688 0.16491818 0.16063883 0.16091971
 0.15678396 0.1564869  0.15132288 0.15177527 0.15036039 0.1509596
 0.146766   0.14526424 0.1454574  0.14179859 0.14276815 0.14389797
 0.14235123 0.13833171 0.13893771 0.13950591 0.13907037 0.13782662
 0.13604109 0.1353724  0.13461876 0.13470578 0.13678258 0.13527438
 0.13437958 0.13380069 0.13353338 0.13497092 0.13439211 0.13065898
 0.13356895 0.13289808 0.13364107 0.13146211 0.13053395 0.13222401
 0.13193258 0.13292062 0.13189492 0.13172055 0.13095938 0.13059471
 0.1301466  0.13199604 0.13484244 0.13401061 0.13548439 0.13684929
 0.13589706 0.13435831 0.1298181  0.13057399 0.13007609 0.12898769
 0.13134637 0.13335157 0.1321071  0.13214259 0.13495597]","[0.         0.23713568 0.22420496 0.22912537 0.21143078 0.19858844
 0.18930531 0.18012753 0.18060645 0.17711381 0.17245268 0.16807999
 0.16451911 0.16359352 0.15420351 0.15042623 0.14123675 0.13963202
 0.13648638 0.13082167 0.1275746  0.11960095 0.12021993 0.11793205
 0.11524432 0.11571432 0.11423646 0.11035002 0.10574558 0.10591732
 0.10416679 0.10480722 0.10654051 0.10446013 0.10506318 0.1045784
 0.10166157 0.10047759 0.09659175 0.09374427 0.09539549 0.0937146
 0.09315314 0.09280152 0.09092206 0.08784127 0.08795354 0.08644317
 0.08563962 0.08524538 0.0847214  0.08824506 0.08860095 0.08926963
 0.09190685 0.08888636 0.08581811 0.08783558 0.08751168 0.08624517
 0.08679717 0.0873003  0.08754427 0.08759052 0.08873582 0.08976496
 0.08971228 0.09031345 0.08928232 0.0907782  0.08976942 0.08683768
 0.08449057 0.08379952 0.08381151 0.08401369 0.08320442 0.08266655
 0.07966291 0.08063246 0.0817875  0.07902307 0.07834343 0.07748227
 0.07743037 0.07929413 0.07990031 0.07797762 0.07974238 0.08073015
 0.08005809 0.07833936 0.07861669 0.07764685 0.07718318 0.07871434
 0.08163206 0.08223535 0.08194425 0.08045723 0.08119861]",auditory,has_information,23
pretrained,128,"[0.         0.11628234 0.17274091 0.18972159 0.21011704 0.22925416
 0.2354883  0.24291314 0.24805374 0.25218387 0.25503474 0.25550327
 0.26212337 0.26167682 0.25873367 0.25647529 0.2560894  0.25178968
 0.24816466 0.24495624 0.24243782 0.23695143 0.23023971 0.21995214
 0.21423306 0.20915928 0.20364043 0.19861091 0.19923344 0.19919557
 0.19693846 0.1948193  0.19306817 0.19226582 0.18887308 0.18564326
 0.17816186 0.17481987 0.17364178 0.17135734 0.16759198 0.16660601
 0.16286425 0.16247347 0.15710822 0.15802271 0.15573898 0.15623649
 0.1529499  0.15096398 0.15102535 0.14833871 0.14928563 0.15013308
 0.14815894 0.14402293 0.14461224 0.14469919 0.14445506 0.14302031
 0.14125337 0.14008279 0.13991627 0.13970481 0.14103147 0.13930438
 0.13783788 0.13826175 0.1378519  0.13885379 0.13741763 0.13359052
 0.13637842 0.1357969  0.13620592 0.13434448 0.13328813 0.13468385
 0.13401158 0.13474316 0.13325306 0.1330672  0.13266657 0.13234694
 0.13178872 0.13337744 0.13617121 0.13572592 0.13710093 0.13818019
 0.13723385 0.13585777 0.13096717 0.13143597 0.13123988 0.13025367
 0.13283649 0.13466088 0.13289879 0.13289172 0.135146  ]","[0.         0.24016977 0.22399571 0.229538   0.21445544 0.20292107
 0.19465164 0.18578741 0.18321467 0.17815419 0.17142267 0.1677219
 0.16531512 0.16461486 0.15603624 0.15328451 0.14481344 0.14312459
 0.14034076 0.13428817 0.13152667 0.12448667 0.12704925 0.1254344
 0.12257937 0.12219076 0.11898952 0.11452747 0.10935415 0.10777786
 0.10572703 0.10644319 0.10860385 0.10667297 0.10593674 0.1052283
 0.10303941 0.10120587 0.09648045 0.09474694 0.0963682  0.0938306
 0.09353195 0.09321756 0.09146214 0.08948757 0.08909073 0.08810159
 0.08791861 0.08672547 0.08665081 0.09036302 0.09057638 0.09097597
 0.09254447 0.09006981 0.08778709 0.08933516 0.08835755 0.0871216
 0.08695    0.08676451 0.08807044 0.08778811 0.08759677 0.08831369
 0.0876755  0.08914095 0.08806549 0.08909175 0.08749393 0.08469435
 0.08289817 0.08228221 0.08209215 0.08229107 0.081593   0.08097101
 0.07821579 0.07884997 0.07988108 0.07675557 0.07591838 0.07530304
 0.07490394 0.0770399  0.0778528  0.07546    0.07704307 0.07790302
 0.07719324 0.07555848 0.0757856  0.07481605 0.07434607 0.07575
 0.07851608 0.07921045 0.07859418 0.07718263 0.07785796]",auditory,has_item,14
